time,pm1_pm10,pm1_pm25,pm2_pm10,pm2_pm25,temperature,humidity
02/09/2021 00:57:19,8,8,3,3,14.9,68.8
02/09/2021 01:24:14,10,9,4,4,15.0,68.9
02/09/2021 01:32:24,9,9,4,4,15.0,69.5
02/09/2021 01:53:06,9,9,4,4,15.1,69.9
02/09/2021 02:03:37,11,11,5,5,15.1,65.9
02/09/2021 02:20:26,11,11,4,4,15.1,66.8
02/09/2021 02:30:30,11,10,4,4,15.1,68.6
02/09/2021 02:52:15,10,9,4,4,15.1,69.4
02/09/2021 03:03:12,9,9,4,4,15.1,69.4
02/09/2021 03:19:56,9,9,4,4,15.1,70.7
02/09/2021 03:30:14,8,8,3,3,15.2,70.4
02/09/2021 03:42:54,8,8,3,3,15.2,69.2
02/09/2021 04:09:36,7,7,3,3,15.1,66.3
02/09/2021 04:17:34,9,8,4,4,15.3,65.9
02/09/2021 04:29:05,15,13,8,7,15.7,69.1
02/09/2021 04:48:59,12,11,6,6,16.0,68.9
02/09/2021 05:05:26,12,10,5,5,16.0,68.5
02/09/2021 05:18:43,9,8,4,4,15.9,67.3
02/09/2021 05:29:53,8,7,3,3,15.8,66.9
02/09/2021 05:42:43,8,7,3,3,15.6,67.1
02/09/2021 06:09:30,7,7,3,3,15.5,67.5
02/09/2021 06:19:18,7,6,3,3,15.3,67.6
02/09/2021 06:35:29,7,6,3,3,15.2,68.2
02/09/2021 06:45:31,7,6,3,3,15.1,68.7
02/09/2021 06:58:02,7,6,3,3,15.0,69.3
02/09/2021 07:24:33,6,6,3,3,14.9,70.0
02/09/2021 07:32:31,7,6,3,3,14.8,69.9
02/09/2021 07:46:55,6,5,3,3,14.7,71.1
02/09/2021 08:08:03,6,6,2,2,14.6,71.3
02/09/2021 08:16:47,6,5,3,3,14.5,71.6
02/09/2021 08:28:38,6,5,2,2,14.4,71.2
02/09/2021 08:42:03,5,4,2,2,14.4,71.5
02/09/2021 08:56:16,5,4,2,2,14.3,71.4
02/09/2021 09:23:44,5,4,2,2,14.3,73.5
02/09/2021 09:32:06,4,4,2,2,14.3,75.0
02/09/2021 09:52:53,5,4,2,2,14.4,75.0
02/09/2021 10:01:45,8,7,3,3,14.3,65.8
02/09/2021 10:13:42,12,12,3,3,13.8,60.0
02/09/2021 10:27:08,8,7,3,3,13.5,58.2
02/09/2021 10:54:06,7,7,3,3,13.3,57.0
02/09/2021 11:03:35,6,6,4,4,13.1,55.5
02/09/2021 11:14:46,6,6,3,3,13.1,61.3
02/09/2021 11:33:51,5,4,2,2,13.2,64.9
02/09/2021 11:44:44,5,4,2,2,13.3,65.6
02/09/2021 12:06:42,6,5,2,2,13.4,66.3
02/09/2021 12:17:59,18,17,2,2,13.5,66.5
02/09/2021 12:34:41,19,18,2,2,13.5,66.9
02/09/2021 12:50:39,15,15,2,2,13.5,67.4
02/09/2021 13:00:34,11,11,2,2,13.5,68.0
02/09/2021 13:12:59,4,3,2,2,13.5,68.3
02/09/2021 13:39:35,3,3,2,2,13.4,68.6
02/09/2021 13:47:33,4,4,2,2,13.4,69.1
02/09/2021 13:59:02,7,7,2,2,13.4,69.2
02/09/2021 14:12:17,8,8,2,2,13.4,69.3
02/09/2021 14:33:55,3,3,2,2,13.4,69.6
02/09/2021 14:44:43,4,3,2,2,13.4,70.0
02/09/2021 15:06:41,3,3,2,2,13.5,70.2
02/09/2021 15:17:56,3,3,2,2,13.5,70.7
02/09/2021 15:34:39,3,3,1,1,13.5,71.0
02/09/2021 15:50:35,3,3,1,1,13.5,71.3
02/09/2021 16:00:30,3,3,1,1,13.5,71.2
02/09/2021 16:12:57,3,2,1,1,13.5,71.0
02/09/2021 16:33:53,3,2,1,1,13.5,71.1
02/09/2021 16:44:43,2,2,1,1,13.5,71.2
02/09/2021 17:06:39,3,2,1,1,13.5,71.8
02/09/2021 17:17:55,2,2,1,1,13.4,72.8
02/09/2021 17:34:37,2,2,1,1,13.4,73.4
02/09/2021 17:50:34,2,2,1,1,13.3,73.7
02/09/2021 18:00:28,2,2,1,1,13.2,73.8
02/09/2021 18:12:56,2,2,1,1,13.2,74.2
02/09/2021 18:39:34,2,2,1,1,13.2,73.7
02/09/2021 18:47:29,3,2,1,1,13.2,71.0
02/09/2021 18:58:58,3,3,2,2,13.2,68.7
02/09/2021 19:12:12,3,3,2,2,13.2,70.1
02/09/2021 19:33:55,4,3,2,2,13.3,71.5
02/09/2021 19:44:43,4,3,2,2,13.4,69.7
02/09/2021 20:01:58,4,3,2,2,13.4,69.0
02/09/2021 20:23:01,4,3,2,2,13.5,70.4
02/09/2021 20:31:45,4,4,2,2,13.5,68.1
02/09/2021 20:52:49,4,4,2,2,13.5,68.3
02/09/2021 21:03:38,5,4,2,2,13.6,70.4
02/09/2021 21:18:44,4,3,2,2,13.7,70.9
02/09/2021 21:31:52,4,4,2,2,13.7,71.2
02/09/2021 21:48:47,4,3,2,2,13.7,71.1
02/09/2021 22:03:44,4,3,2,2,13.8,71.0
02/09/2021 22:14:45,4,3,2,2,13.8,71.4
02/09/2021 22:33:50,4,3,2,2,13.8,71.5
02/09/2021 22:44:43,4,4,2,2,13.8,71.6
02/09/2021 22:57:34,4,4,2,2,13.9,71.7
02/09/2021 23:11:31,4,4,2,2,13.9,72.0
02/09/2021 23:33:56,4,3,2,2,13.9,72.1
02/09/2021 23:50:16,3,3,2,2,13.9,72.3
02/10/2021 00:05:49,4,4,2,2,14.0,72.6
02/10/2021 00:21:10,4,3,2,2,14.0,72.7
02/10/2021 00:36:17,3,3,2,2,14.0,73.6
02/10/2021 00:51:24,4,3,2,2,14.1,73.1
02/10/2021 01:00:55,4,4,2,2,14.1,72.4
02/10/2021 01:13:11,5,4,2,2,14.0,67.3
02/10/2021 01:39:36,5,4,2,2,13.9,71.0
02/10/2021 01:59:48,7,6,3,3,14.0,67.5
02/10/2021 02:18:56,10,10,4,4,13.6,57.9
02/10/2021 02:35:25,9,8,4,4,13.2,56.1
02/10/2021 02:50:55,8,8,4,4,12.8,56.2
02/10/2021 03:06:16,7,6,3,3,12.9,63.4
02/10/2021 03:21:18,6,5,3,3,13.1,65.5
02/10/2021 03:36:27,21,21,3,3,13.3,67.0
02/10/2021 03:45:57,8,7,2,2,13.5,67.8
02/10/2021 03:58:13,7,6,2,2,13.6,66.5
02/10/2021 04:24:38,41,36,2,2,13.6,64.3
02/10/2021 04:53:02,7,7,3,3,13.9,65.9
02/10/2021 05:03:32,7,7,2,2,13.9,66.3
02/10/2021 05:20:10,30,28,9,9,13.9,65.1
02/10/2021 05:35:48,35,33,10,10,14.1,64.6
02/10/2021 05:51:09,26,24,9,9,14.6,67.0
02/10/2021 06:00:50,22,21,8,8,14.9,67.0
02/10/2021 06:13:11,21,20,7,7,15.0,68.3
02/10/2021 06:39:39,20,19,7,7,15.0,69.0
02/10/2021 06:47:36,19,18,6,6,14.9,68.6
02/10/2021 06:59:05,17,17,6,6,14.8,68.8
02/10/2021 07:12:19,17,16,6,6,14.7,69.9
02/10/2021 07:39:13,16,15,5,5,14.7,69.6
02/10/2021 07:47:23,50,42,17,17,14.6,66.3
02/10/2021 08:08:07,38,35,12,12,14.4,65.1
02/10/2021 08:18:37,34,33,11,11,14.3,66.1
02/10/2021 08:29:37,32,31,11,11,14.1,66.8
02/10/2021 08:42:34,30,29,10,10,14.0,67.4
02/10/2021 09:09:20,27,26,9,9,13.9,67.9
02/10/2021 09:17:27,24,24,8,8,13.8,68.1
02/10/2021 09:38:14,23,23,8,8,13.7,68.1
02/10/2021 09:48:36,22,21,9,9,13.7,69.5
02/10/2021 10:05:25,32,30,7,7,13.6,68.7
02/10/2021 10:20:56,43,38,7,7,13.5,69.1
02/10/2021 10:31:48,29,27,6,6,13.5,70.0
02/10/2021 10:53:08,50,44,6,6,13.4,70.2
02/10/2021 11:03:38,38,34,6,6,13.4,70.7
02/10/2021 11:20:09,48,42,6,6,13.4,70.8
02/10/2021 11:31:50,34,32,5,5,13.3,71.6
02/10/2021 11:53:09,47,41,5,5,13.3,71.7
02/10/2021 12:03:36,27,26,5,5,13.3,72.9
02/10/2021 12:20:25,42,37,5,5,13.3,72.1
02/10/2021 12:35:55,18,18,4,4,13.2,71.8
02/10/2021 12:45:46,11,11,4,4,13.2,72.0
02/10/2021 13:07:15,11,10,4,4,13.2,72.4
02/10/2021 13:18:18,12,12,4,4,13.2,73.0
02/10/2021 13:29:26,10,10,4,4,13.1,73.7
02/10/2021 13:42:29,10,9,3,3,13.2,74.1
02/10/2021 14:02:07,10,10,3,3,13.2,74.8
02/10/2021 14:23:06,9,9,3,3,13.2,74.9
02/10/2021 14:31:42,13,13,3,3,13.2,75.8
02/10/2021 14:53:04,9,9,3,3,13.2,75.9
02/10/2021 15:03:32,8,7,3,3,13.2,75.4
02/10/2021 15:20:04,8,7,3,3,13.3,75.2
02/10/2021 15:35:43,7,7,3,3,13.2,75.1
02/10/2021 15:51:02,8,7,3,3,13.2,74.7
02/10/2021 16:00:44,7,7,2,2,13.2,74.1
02/10/2021 16:13:06,6,6,2,2,13.2,73.8
02/10/2021 16:39:33,6,6,2,2,13.2,73.9
02/10/2021 16:47:30,7,6,2,2,13.2,74.0
02/10/2021 16:58:59,6,6,2,2,13.1,73.6
02/10/2021 17:12:13,6,6,2,2,13.1,73.5
02/10/2021 17:39:07,7,7,2,2,13.1,73.8
02/10/2021 17:47:17,7,6,2,2,13.1,74.6
02/10/2021 18:08:00,7,6,2,2,13.1,75.1
02/10/2021 18:18:30,6,6,2,2,13.0,76.0
02/10/2021 18:29:29,5,5,2,2,13.0,75.7
02/10/2021 18:42:28,7,7,2,2,12.9,73.8
02/10/2021 19:09:18,14,13,5,5,12.8,64.9
02/10/2021 19:17:26,19,18,7,7,12.2,61.4
02/10/2021 19:33:49,15,14,6,6,12.2,66.8
02/10/2021 19:50:26,12,11,5,5,12.4,70.8
02/10/2021 20:05:55,11,10,4,4,12.6,71.7
02/10/2021 20:15:44,11,10,4,4,12.8,72.3
02/10/2021 20:37:15,10,9,4,4,13.0,72.8
02/10/2021 20:48:18,10,9,4,4,13.1,73.1
02/10/2021 20:59:25,10,9,4,4,13.2,73.4
02/10/2021 21:12:29,9,8,4,4,13.3,71.4
02/10/2021 21:39:24,9,8,3,3,13.3,67.4
02/10/2021 21:47:28,9,8,3,3,13.3,66.9
02/10/2021 21:59:00,10,10,4,4,13.4,67.1
02/10/2021 22:12:17,21,19,7,7,13.6,68.3
02/10/2021 22:39:12,25,24,8,8,13.7,69.3
02/10/2021 23:08:07,18,16,6,6,13.8,69.6
02/10/2021 23:18:38,20,19,6,6,13.9,69.9
02/10/2021 23:35:09,20,19,7,7,13.9,70.1
02/10/2021 23:48:42,15,14,6,6,14.0,70.4
02/11/2021 00:05:26,15,14,5,5,14.0,71.0
02/11/2021 00:20:54,16,14,5,5,14.0,71.2
02/11/2021 00:36:17,15,14,5,5,14.0,71.4
02/11/2021 00:51:23,12,11,4,4,14.0,72.4
02/11/2021 01:01:47,11,10,4,4,14.2,73.0
02/11/2021 01:13:55,11,10,4,4,14.2,72.9
02/11/2021 01:27:14,11,10,4,4,14.2,72.5
02/11/2021 01:54:17,11,10,4,4,14.2,72.2
02/11/2021 02:04:13,26,24,10,10,14.1,65.9
02/11/2021 02:20:19,25,23,10,10,13.9,65.7
02/11/2021 02:30:28,25,24,10,10,13.9,67.2
02/11/2021 02:47:00,24,22,9,9,13.9,69.2
02/11/2021 02:58:54,22,20,9,9,13.9,70.2
02/11/2021 03:12:14,20,19,8,8,14.0,70.7
02/11/2021 03:39:16,18,17,7,7,14.0,70.8
02/11/2021 03:49:12,17,16,7,7,14.0,70.9
02/11/2021 04:05:19,16,14,6,6,14.0,71.8
02/11/2021 04:15:26,14,13,6,6,14.1,71.7
02/11/2021 04:28:00,13,12,5,5,14.1,72.1
02/11/2021 04:54:32,11,10,5,5,14.1,71.4
02/11/2021 05:02:33,10,10,5,5,14.1,71.5
02/11/2021 05:14:02,10,10,4,4,14.1,72.2
02/11/2021 05:27:17,10,9,4,4,14.1,73.0
02/11/2021 05:54:12,9,9,4,4,14.1,73.0
02/11/2021 06:02:24,12,11,5,5,14.0,68.4
02/11/2021 06:23:04,11,10,4,4,14.0,68.6
02/11/2021 06:33:35,9,9,4,4,13.9,68.3
02/11/2021 06:44:34,9,8,4,4,13.8,68.2
02/11/2021 06:57:33,8,8,4,4,13.7,68.1
02/11/2021 07:11:33,8,7,3,3,13.7,68.4
02/11/2021 07:38:55,7,7,3,3,13.6,68.4
02/11/2021 07:49:06,7,6,3,3,13.5,68.6
02/11/2021 07:59:48,7,6,3,3,13.4,69.0
02/11/2021 08:12:38,6,6,3,3,13.4,69.5
02/11/2021 08:39:26,6,6,3,3,13.3,69.9
02/11/2021 08:47:26,6,5,3,3,13.3,70.5
02/11/2021 08:58:57,6,5,3,3,13.3,70.3
02/11/2021 09:16:59,6,5,3,3,13.2,70.3
02/11/2021 09:38:00,6,5,3,3,13.2,71.0
02/11/2021 09:48:30,6,5,3,3,13.2,72.1
02/11/2021 10:05:02,6,5,3,3,13.1,73.1
02/11/2021 10:20:41,5,5,3,3,13.1,73.0
02/11/2021 10:36:01,5,5,3,3,13.1,73.5
02/11/2021 10:45:42,5,4,2,2,13.1,73.7
02/11/2021 10:58:04,5,4,2,2,13.1,73.5
02/11/2021 11:24:31,5,4,3,3,13.0,74.2
02/11/2021 11:32:35,8,8,4,4,13.0,68.7
02/11/2021 11:44:04,10,9,4,4,12.9,66.3
02/11/2021 11:57:18,11,10,5,5,12.8,65.1
02/11/2021 12:24:12,12,11,6,5,12.8,64.1
02/11/2021 12:32:22,12,11,6,6,12.7,63.0
02/11/2021 12:53:04,14,13,6,6,12.7,62.3
02/11/2021 13:03:35,13,12,6,6,12.6,61.7
02/11/2021 13:14:34,10,9,5,5,12.6,63.0
02/11/2021 13:27:33,10,9,4,4,12.8,66.7
02/11/2021 13:54:19,8,8,4,4,13.0,68.9
02/11/2021 14:02:26,8,8,4,4,13.2,70.0
02/11/2021 14:23:13,11,10,4,4,13.4,70.6
02/11/2021 14:31:53,8,8,4,4,13.4,71.3
02/11/2021 14:46:56,8,8,4,4,13.6,65.6
02/11/2021 14:58:54,10,9,4,4,13.5,68.5
02/11/2021 15:12:14,7,7,4,3,13.5,70.5
02/11/2021 15:39:15,7,6,4,3,13.6,71.1
02/11/2021 15:49:08,6,5,3,3,13.7,71.7
02/11/2021 16:01:50,5,5,4,3,13.8,72.7
02/11/2021 16:23:02,6,5,3,3,13.8,72.3
02/11/2021 16:31:45,5,5,3,3,13.8,72.0
02/11/2021 16:52:50,6,5,3,3,13.8,67.1
02/11/2021 17:03:26,9,9,3,3,13.6,65.8
02/11/2021 17:19:56,11,10,3,3,13.6,67.9
02/11/2021 17:30:10,6,5,3,3,13.6,69.3
02/11/2021 17:42:49,6,5,3,3,13.7,70.1
02/11/2021 18:09:32,6,5,3,3,13.7,71.0
02/11/2021 18:17:32,11,10,3,3,13.7,66.6
02/11/2021 18:29:03,19,19,3,3,13.6,66.3
02/11/2021 18:42:16,15,14,3,3,13.6,68.7
02/11/2021 19:09:09,10,9,3,3,13.7,69.9
02/11/2021 19:17:19,9,8,3,3,13.7,70.5
02/11/2021 19:38:02,8,7,3,3,13.8,70.9
02/11/2021 19:48:33,8,7,3,3,13.8,71.1
02/11/2021 20:01:51,7,6,3,3,13.9,71.1
02/11/2021 20:23:06,10,9,3,3,13.8,67.1
02/11/2021 20:31:49,16,15,4,4,13.7,67.3
02/11/2021 20:43:41,12,11,4,4,13.7,69.1
02/11/2021 20:57:07,10,10,4,4,13.8,70.4
02/11/2021 21:11:20,10,10,4,4,13.8,70.9
02/11/2021 21:38:49,11,10,4,4,13.8,70.2
02/11/2021 21:47:11,12,11,4,4,13.8,70.1
02/11/2021 22:07:58,14,13,4,4,13.7,69.3
02/11/2021 22:16:45,16,15,4,4,13.7,69.0
02/11/2021 22:28:39,15,14,4,4,13.6,68.9
02/11/2021 22:42:06,17,17,4,4,13.6,68.8
02/11/2021 23:09:05,11,11,4,4,13.5,68.8
02/11/2021 23:18:33,14,12,0,0,13.4,69.4
02/11/2021 23:33:46,11,10,5,4,13.3,69.5
02/11/2021 23:44:50,12,12,4,4,13.3,69.3
02/11/2021 23:57:41,13,12,4,4,13.2,69.6
02/12/2021 00:11:37,10,9,4,4,13.2,70.3
02/12/2021 00:26:06,9,8,4,4,13.1,71.1
02/12/2021 00:47:10,10,10,4,4,13.1,72.2
02/12/2021 01:08:06,9,8,4,4,13.0,72.6
02/12/2021 01:16:50,8,7,4,4,13.0,73.1
02/12/2021 01:37:53,9,8,4,4,12.9,72.9
02/12/2021 01:48:30,8,8,4,4,12.9,73.0
02/12/2021 02:04:57,7,7,3,3,12.9,73.2
02/12/2021 02:18:41,7,6,4,4,12.8,73.5
02/12/2021 02:29:47,7,7,3,3,12.8,73.6
02/12/2021 02:48:53,7,6,4,4,12.8,73.7
02/12/2021 02:59:46,7,6,3,3,12.7,73.9
02/12/2021 03:12:39,7,7,3,3,12.7,74.3
02/12/2021 03:26:34,7,6,3,3,12.7,74.4
02/12/2021 03:41:00,6,6,3,3,12.6,74.5
02/12/2021 03:55:44,6,6,3,3,12.6,74.5
02/12/2021 04:23:28,6,5,3,3,12.6,74.4
02/12/2021 04:31:56,6,5,3,3,12.6,74.4
02/12/2021 04:52:54,6,5,3,3,12.6,74.6
02/12/2021 05:01:40,5,5,3,3,12.6,74.6
02/12/2021 05:13:33,5,5,2,2,12.6,74.7
02/12/2021 05:26:59,5,4,2,2,12.6,75.0
02/12/2021 05:53:58,5,4,2,2,12.5,75.3
02/12/2021 06:02:11,4,4,2,2,12.5,75.4
02/12/2021 06:22:53,4,4,2,2,12.5,75.5
02/12/2021 06:33:25,4,4,2,2,12.5,75.4
02/12/2021 06:44:24,4,4,2,2,12.5,75.6
02/12/2021 07:06:31,4,4,2,2,12.5,75.6
02/12/2021 07:15:57,4,3,2,2,12.5,75.5
02/12/2021 07:37:24,4,3,2,2,12.4,75.6
02/12/2021 07:46:24,3,3,2,2,12.4,75.7
02/12/2021 08:07:37,3,3,2,2,12.4,76.0
02/12/2021 08:16:30,3,3,2,2,12.4,75.8
02/12/2021 08:37:33,3,3,2,2,12.4,75.9
02/12/2021 08:48:22,3,3,2,2,12.4,75.6
02/12/2021 09:04:50,4,3,2,2,12.4,75.9
02/12/2021 09:15:07,4,4,2,2,12.4,75.7
02/12/2021 09:31:55,4,4,2,2,12.5,75.4
02/12/2021 09:43:46,4,3,2,2,12.5,75.8
02/12/2021 09:57:05,4,4,2,2,12.5,75.7
02/12/2021 10:11:16,5,5,2,2,12.5,75.5
02/12/2021 10:25:54,5,5,2,2,12.5,75.5
02/12/2021 10:40:39,6,6,3,3,12.5,75.0
02/12/2021 11:08:21,8,7,3,3,12.5,74.5
02/12/2021 11:16:55,8,7,3,3,12.5,74.6
02/12/2021 11:37:54,7,6,3,3,12.5,74.9
02/12/2021 11:46:42,7,7,3,3,12.5,75.1
02/12/2021 11:58:36,8,7,3,3,12.5,75.0
02/12/2021 12:12:04,8,7,3,3,12.5,75.5
02/12/2021 12:39:05,8,8,3,3,12.5,76.0
02/12/2021 12:47:18,9,8,3,3,12.5,76.1
02/12/2021 13:08:02,11,10,4,4,12.5,74.6
02/12/2021 13:18:34,28,27,10,10,12.5,74.2
02/12/2021 13:29:34,32,31,11,11,12.5,73.7
02/12/2021 13:42:33,30,28,10,10,12.6,73.1
02/12/2021 14:03:58,27,26,10,10,12.6,73.0
02/12/2021 14:20:24,27,26,9,9,12.6,73.2
02/12/2021 14:30:28,28,27,9,9,12.6,74.3
02/12/2021 14:52:13,29,27,9,9,12.7,72.3
02/12/2021 15:01:44,74,61,32,32,13.0,68.6
02/12/2021 15:13:56,84,74,41,41,13.0,67.1
02/12/2021 15:27:14,92,84,49,49,13.0,64.4
02/12/2021 15:41:25,100,95,53,53,12.9,60.4
02/12/2021 15:56:02,103,98,55,55,12.7,58.1
02/12/2021 16:19:04,165,157,98,98,12.7,63.8
02/12/2021 16:29:51,177,169,105,105,12.8,66.0
02/12/2021 16:51:50,178,169,104,104,12.9,66.0
02/12/2021 17:01:45,148,141,86,86,13.0,65.3
02/12/2021 17:23:09,216,204,139,139,13.0,66.5
02/12/2021 17:33:37,242,227,163,163,13.1,67.8
02/12/2021 17:50:09,218,206,148,148,13.1,68.8
02/12/2021 18:05:50,182,172,125,125,13.2,69.0
02/12/2021 18:21:07,164,156,114,114,13.3,69.7
02/12/2021 18:31:46,149,142,101,101,13.4,70.0
02/12/2021 18:53:07,141,135,93,93,13.5,70.3
02/12/2021 19:01:41,125,118,86,86,13.6,70.4
02/12/2021 19:23:08,121,116,81,81,13.6,70.8
02/12/2021 19:31:42,97,93,65,65,13.7,70.3
02/12/2021 19:53:09,139,132,86,86,13.7,67.6
02/12/2021 20:01:50,95,89,59,59,13.7,67.1
02/12/2021 20:22:56,86,77,51,51,13.7,68.2
02/12/2021 20:33:30,81,70,48,48,13.7,68.9
02/12/2021 20:50:00,79,66,47,47,13.8,69.5
02/12/2021 21:01:49,74,60,39,39,13.9,69.4
02/12/2021 21:13:54,74,61,40,40,13.9,70.3
02/12/2021 21:27:14,67,55,35,35,14.0,70.0
02/12/2021 21:41:23,66,54,33,33,14.1,70.4
02/12/2021 21:56:01,61,50,29,29,14.1,70.0
02/12/2021 22:19:03,58,48,28,28,14.2,70.4
02/12/2021 22:29:49,56,47,26,26,14.2,70.6
02/12/2021 22:42:41,55,46,24,24,14.2,71.0
02/12/2021 23:09:29,49,42,21,21,14.3,70.5
02/12/2021 23:19:17,46,40,20,20,14.3,70.9
02/12/2021 23:35:28,45,39,19,19,14.3,71.0
02/12/2021 23:45:31,42,38,18,18,14.3,71.1
02/12/2021 23:58:03,40,36,16,16,14.3,71.1
02/13/2021 00:24:34,36,34,15,15,14.3,71.1
02/13/2021 00:32:33,34,32,14,14,14.4,71.5
02/13/2021 00:44:04,32,31,13,13,14.4,71.4
02/13/2021 00:57:17,31,29,12,12,14.4,71.4
02/13/2021 01:24:13,28,27,12,12,14.4,71.4
02/13/2021 01:50:24,25,24,10,10,14.4,71.3
02/13/2021 02:05:54,24,23,10,10,14.4,71.9
02/13/2021 02:21:16,23,22,10,10,14.4,72.0
02/13/2021 02:36:22,21,21,9,9,14.4,72.4
02/13/2021 02:51:29,27,26,11,11,14.4,67.2
02/13/2021 03:01:02,24,22,9,9,14.3,68.2
02/13/2021 03:13:16,22,21,9,9,14.2,67.6
02/13/2021 03:39:41,21,20,9,9,14.2,68.6
02/13/2021 03:47:36,19,18,8,8,14.1,68.1
