time,pm1_pm10,pm1_pm25,pm2_pm10,pm2_pm25,temperature,humidity
02/13/2021 03:59:04,18,17,7,7,14.0,68.5
02/13/2021 04:12:18,17,16,7,7,13.9,69.5
02/13/2021 04:39:11,17,16,7,7,13.9,70.5
02/13/2021 05:05:23,17,16,7,7,13.7,71.8
02/13/2021 05:20:55,16,15,7,7,13.7,72.4
02/13/2021 05:36:16,16,15,6,6,13.6,72.9
02/13/2021 05:51:20,15,14,6,6,13.5,73.1
02/13/2021 06:06:29,15,14,6,6,13.5,73.4
02/13/2021 06:16:00,14,14,6,6,13.4,73.7
02/13/2021 06:28:16,14,13,6,6,13.4,73.6
02/13/2021 06:48:57,13,12,5,5,13.3,73.8
02/13/2021 06:59:50,12,11,5,5,13.3,74.0
02/13/2021 07:21:46,12,11,5,5,13.2,74.2
02/13/2021 07:33:03,12,11,5,5,13.2,74.5
02/13/2021 07:49:44,10,10,5,5,13.1,74.6
02/13/2021 08:05:41,10,10,4,4,13.1,74.7
02/13/2021 08:15:36,10,9,4,4,13.1,74.8
02/13/2021 08:28:05,10,9,4,4,13.1,75.0
02/13/2021 08:47:04,9,8,4,4,13.0,75.1
02/13/2021 09:08:05,9,8,4,4,13.0,75.2
02/13/2021 09:16:49,9,8,4,4,13.0,75.2
02/13/2021 09:33:48,9,8,4,4,13.0,75.3
02/13/2021 09:44:48,8,8,4,4,13.0,75.3
02/13/2021 09:57:40,8,8,4,4,12.9,74.9
02/13/2021 10:24:27,7,7,3,3,13.0,74.2
02/13/2021 10:34:15,8,7,3,3,12.9,74.0
02/13/2021 10:50:25,7,7,3,3,13.0,73.9
02/13/2021 11:39:28,6,6,3,3,13.0,73.4
02/13/2021 11:47:28,6,5,3,3,13.0,73.1
02/13/2021 11:58:57,6,6,3,3,13.0,73.1
02/13/2021 12:18:52,6,5,3,3,13.0,73.8
02/13/2021 12:29:42,5,5,3,3,13.0,73.4
02/13/2021 12:48:49,6,5,3,3,13.0,73.7
02/13/2021 13:05:18,6,5,3,3,13.0,73.6
02/13/2021 13:20:46,5,5,2,2,13.0,73.5
02/13/2021 13:36:10,5,5,3,3,13.0,73.9
02/13/2021 13:51:13,5,5,2,2,13.0,73.7
02/13/2021 14:01:44,5,5,2,2,13.0,74.4
02/13/2021 14:13:45,4,4,2,2,13.0,74.0
02/13/2021 14:27:06,4,4,2,2,13.0,73.5
02/13/2021 14:48:54,5,4,3,3,13.0,73.3
02/13/2021 14:59:40,5,4,2,2,13.0,73.8
02/13/2021 15:12:33,4,4,2,2,13.0,74.0
02/13/2021 15:39:21,4,4,2,2,13.0,74.3
02/13/2021 15:49:09,4,4,2,2,12.9,74.4
02/13/2021 16:05:20,4,4,2,2,12.9,74.8
02/13/2021 16:15:22,4,4,2,2,12.9,75.7
02/13/2021 16:27:53,4,3,2,2,12.8,76.0
02/13/2021 16:54:25,3,3,2,2,12.8,76.2
02/13/2021 17:02:24,4,3,2,2,12.8,76.5
02/13/2021 17:13:54,3,3,2,2,12.8,76.6
02/13/2021 17:27:08,3,3,2,2,12.8,76.7
02/13/2021 17:54:03,3,3,2,2,12.7,76.7
02/13/2021 18:02:12,3,3,2,2,12.7,76.9
02/13/2021 18:22:55,3,3,2,2,12.7,77.0
02/13/2021 18:33:28,3,3,2,2,12.7,77.0
02/13/2021 18:44:24,4,3,2,2,12.7,76.7
02/13/2021 19:06:31,4,4,2,2,12.6,76.1
02/13/2021 19:18:37,4,3,3,3,12.6,76.4
02/13/2021 19:35:18,6,5,3,3,12.6,75.3
02/13/2021 19:50:52,8,7,4,4,12.6,72.4
02/13/2021 20:00:42,10,9,4,4,12.6,71.8
02/13/2021 20:22:13,12,11,5,5,12.6,70.2
02/13/2021 20:33:16,14,13,5,5,12.6,69.0
02/13/2021 20:44:24,19,18,7,7,12.7,69.5
02/13/2021 20:57:28,26,25,9,9,12.7,69.3
02/13/2021 21:24:22,23,22,8,8,12.8,69.1
02/13/2021 21:32:27,23,22,8,8,12.9,70.1
02/13/2021 21:44:01,24,23,8,8,13.0,70.9
02/13/2021 21:57:15,27,26,7,7,13.1,71.5
02/13/2021 22:24:10,26,25,6,6,13.2,71.9
02/13/2021 22:50:22,21,20,7,7,13.4,71.5
02/13/2021 23:05:52,25,24,7,7,13.3,67.7
02/13/2021 23:15:42,23,22,7,7,13.4,69.9
02/13/2021 23:37:12,20,19,6,6,13.4,71.3
02/13/2021 23:48:15,18,17,6,6,13.5,72.1
02/13/2021 23:59:22,17,16,6,6,13.5,72.4
02/14/2021 00:12:27,15,14,5,5,13.6,72.6
02/14/2021 00:32:06,12,12,5,5,13.7,73.1
02/14/2021 00:43:53,12,11,5,5,13.7,73.3
02/14/2021 00:57:12,10,10,4,4,13.7,73.5
02/14/2021 01:19:00,11,10,4,4,13.8,73.6
02/14/2021 01:35:22,9,9,4,4,13.8,73.6
02/14/2021 01:50:53,9,9,4,4,13.9,73.9
02/14/2021 02:01:45,8,8,4,4,14.0,74.2
02/14/2021 02:13:51,8,8,3,3,14.0,74.3
02/14/2021 02:27:10,8,8,3,3,14.0,74.0
02/14/2021 02:54:12,8,7,3,3,14.0,74.4
02/14/2021 03:04:07,7,7,3,3,14.1,74.5
02/14/2021 03:20:13,7,7,3,3,14.1,74.4
02/14/2021 03:30:19,6,6,3,3,14.2,75.3
02/14/2021 03:42:53,7,7,3,3,14.2,74.8
02/14/2021 04:09:26,6,6,3,3,14.3,74.4
02/14/2021 04:17:26,6,6,3,3,14.3,74.4
02/14/2021 04:28:55,6,5,3,3,14.3,74.6
02/14/2021 04:42:09,6,5,3,3,14.3,75.1
02/14/2021 05:09:07,7,6,3,3,14.3,73.0
02/14/2021 05:17:20,10,9,4,4,14.2,67.8
02/14/2021 05:38:03,33,31,10,10,14.1,70.2
02/14/2021 05:48:33,59,49,18,18,14.2,71.2
02/14/2021 05:59:33,65,54,21,21,14.3,71.7
02/14/2021 06:12:34,65,54,22,22,14.3,72.2
02/14/2021 06:26:31,65,54,22,22,14.4,72.7
02/14/2021 06:53:56,61,51,21,21,14.5,73.0
02/14/2021 07:04:06,55,46,19,19,14.5,73.2
02/14/2021 07:14:49,54,46,18,18,14.6,73.8
02/14/2021 07:27:39,50,43,17,17,14.6,73.8
02/14/2021 07:54:30,48,41,16,16,14.6,73.8
02/14/2021 08:02:29,58,50,25,25,14.6,72.1
02/14/2021 08:14:01,56,47,21,21,14.6,71.7
02/14/2021 08:27:15,56,47,21,21,14.5,71.8
02/14/2021 08:54:10,56,47,21,21,14.4,72.1
02/14/2021 09:02:19,55,46,20,20,14.4,72.2
02/14/2021 09:13:56,51,43,18,18,14.3,72.4
02/14/2021 09:40:33,46,40,16,16,14.2,72.8
02/14/2021 10:02:09,45,40,16,16,14.2,73.0
02/14/2021 10:08:02,50,43,17,17,14.3,72.5
02/14/2021 10:18:35,41,37,14,14,14.2,73.0
02/14/2021 10:35:07,38,35,13,13,14.1,72.8
02/14/2021 10:50:46,35,34,13,13,14.1,72.8
02/14/2021 11:06:05,34,33,12,12,14.0,73.1
02/14/2021 11:15:49,33,32,11,11,14.0,73.3
02/14/2021 11:28:10,31,30,11,11,14.0,73.4
02/14/2021 11:54:36,29,28,10,10,13.9,73.4
02/14/2021 12:02:33,26,25,10,10,13.9,73.6
02/14/2021 12:14:02,26,25,9,9,13.9,73.9
02/14/2021 12:27:16,25,24,9,9,13.9,73.9
02/14/2021 12:54:10,24,23,8,8,13.8,73.9
02/14/2021 13:02:19,21,21,8,8,13.8,74.0
02/14/2021 13:23:01,18,18,7,7,13.8,74.2
02/14/2021 13:33:33,18,17,6,6,13.8,74.2
02/14/2021 13:44:32,16,16,6,6,13.8,74.2
02/14/2021 13:57:32,16,15,6,6,13.8,74.5
02/14/2021 14:24:17,16,15,6,6,13.7,74.4
02/14/2021 14:32:25,15,15,6,6,13.7,74.3
02/14/2021 14:53:11,15,14,5,5,13.7,74.3
02/14/2021 15:01:39,13,13,6,6,13.7,74.4
02/14/2021 15:23:05,15,15,5,5,13.7,74.5
02/14/2021 15:33:34,15,14,5,5,13.7,74.0
02/14/2021 15:50:06,15,15,5,5,13.7,74.3
02/14/2021 16:05:45,14,14,4,4,13.7,74.6
02/14/2021 16:21:04,15,14,4,4,13.7,74.8
02/14/2021 16:30:47,15,14,4,4,13.7,74.9
02/14/2021 16:43:09,15,14,4,4,13.6,75.3
02/14/2021 17:09:35,15,15,4,4,13.6,75.2
02/14/2021 17:17:33,13,13,4,4,13.6,75.2
02/14/2021 17:29:01,16,15,4,4,13.6,75.1
02/14/2021 17:42:15,17,17,3,3,13.6,75.1
02/14/2021 18:09:09,18,17,3,3,13.6,75.0
02/14/2021 18:17:19,20,20,3,3,13.6,74.8
02/14/2021 18:38:00,21,20,3,3,13.5,74.8
02/14/2021 18:48:32,17,16,3,3,13.6,74.9
02/14/2021 18:59:32,20,19,3,3,13.6,74.9
02/14/2021 19:12:30,21,21,3,3,13.6,75.7
02/14/2021 19:39:17,25,24,4,4,13.5,76.1
02/14/2021 19:47:24,31,30,4,4,13.5,75.2
02/14/2021 20:08:11,20,19,4,4,13.5,74.7
02/14/2021 20:16:51,15,15,4,4,13.6,76.0
02/14/2021 20:28:40,10,10,4,4,13.7,76.8
02/14/2021 20:42:05,9,8,4,4,13.8,76.5
02/14/2021 20:56:19,11,10,4,4,13.8,73.8
02/14/2021 21:10:53,13,12,5,5,13.9,74.0
02/14/2021 21:38:29,14,13,6,6,14.2,73.5
02/15/2021 00:59:37,22,20,9,9,14.5,72.1
02/15/2021 01:02:51,21,19,8,8,14.5,72.9
02/15/2021 01:13:32,23,21,9,9,14.4,71.6
02/15/2021 01:16:52,20,19,8,8,14.4,71.7
02/15/2021 01:19:18,19,18,8,8,14.5,71.5
02/15/2021 01:24:38,20,18,8,8,14.5,71.6
02/15/2021 01:28:08,22,20,9,9,14.4,71.9
02/15/2021 01:30:45,19,17,8,8,14.6,71.8
02/15/2021 01:35:31,19,17,8,8,14.6,71.7
02/15/2021 01:35:58,19,18,8,8,14.7,71.6
02/15/2021 01:42:16,21,19,9,8,14.4,72.1
02/15/2021 01:58:32,20,19,8,8,14.5,72.7
02/15/2021 02:11:25,18,17,7,7,14.6,73.3
02/15/2021 02:12:29,19,17,8,8,14.8,72.0
02/15/2021 02:14:37,21,19,8,8,14.8,71.8
02/15/2021 02:33:52,19,18,8,8,14.7,68.6
02/15/2021 02:45:20,93,61,176,176,14.7,69.1
02/15/2021 02:48:43,20,18,9,9,14.8,71.9
02/15/2021 02:50:00,21,19,8,8,14.6,71.5
02/15/2021 02:50:31,22,20,9,9,14.5,71.8
02/15/2021 03:03:18,105,39,143,143,14.8,70.2
02/15/2021 03:07:15,17,16,7,7,14.4,72.5
02/15/2021 03:14:25,69,219,115,115,14.9,70.8
02/15/2021 03:27:31,239,150,17,17,15.0,71.7
02/15/2021 03:54:24,170,94,209,209,15.1,72.3
02/15/2021 04:02:30,164,88,246,246,15.2,72.5
02/15/2021 04:14:00,163,88,12,11,15.2,72.7
02/15/2021 04:27:16,110,43,220,219,15.2,73.2
02/15/2021 04:54:11,77,15,186,185,15.3,73.7
02/15/2021 05:02:22,63,3,196,194,15.3,73.6
02/15/2021 05:16:53,4,209,157,155,15.3,73.7
02/15/2021 05:38:06,216,170,101,99,15.3,73.0
02/15/2021 05:48:36,190,145,84,80,15.2,68.4
02/15/2021 06:05:08,212,166,99,96,15.2,71.2
02/15/2021 06:20:47,183,141,81,77,15.2,72.4
02/15/2021 06:36:07,138,99,37,33,15.4,73.0
02/15/2021 06:45:48,78,46,249,246,15.6,73.3
02/15/2021 06:58:12,45,16,225,222,15.7,71.8
02/15/2021 07:24:37,3,234,197,193,15.7,71.5
02/15/2021 07:32:34,243,221,182,179,15.7,72.5
02/15/2021 07:44:03,225,205,165,162,15.7,73.1
02/15/2021 07:57:17,174,158,124,122,15.7,70.0
02/15/2021 08:24:12,150,137,110,108,15.6,70.7
02/15/2021 08:32:21,137,126,99,96,15.6,71.1
02/15/2021 08:53:04,129,118,87,86,15.5,71.6
02/15/2021 09:03:34,118,109,80,78,15.4,72.3
02/15/2021 09:14:34,110,101,73,71,15.4,72.5
02/15/2021 09:27:32,98,90,65,63,15.3,72.7
02/15/2021 09:54:19,92,84,59,58,15.3,72.7
02/15/2021 10:02:25,88,79,55,54,15.3,72.7
02/15/2021 10:23:13,85,76,53,52,15.2,73.1
02/15/2021 10:31:52,82,70,50,49,15.2,73.3
02/15/2021 10:43:43,80,67,47,46,15.2,73.9
02/15/2021 11:02:02,78,64,45,45,15.2,74.9
02/15/2021 11:23:05,77,63,43,43,15.2,75.1
02/15/2021 11:33:35,75,60,42,41,15.2,75.3
02/15/2021 11:50:07,73,58,38,38,15.2,75.9
02/15/2021 12:05:46,71,56,37,37,15.2,76.6
02/15/2021 12:21:05,68,54,35,34,15.2,76.8
02/15/2021 12:30:49,66,53,32,32,15.2,76.8
02/15/2021 12:43:10,64,52,31,30,15.2,77.0
02/15/2021 13:09:37,62,50,30,30,15.2,77.4
02/15/2021 13:17:37,60,49,27,27,15.2,77.6
02/15/2021 13:29:03,59,48,27,27,15.2,77.8
02/15/2021 13:42:18,57,47,25,25,15.2,77.9
02/15/2021 14:02:04,54,45,24,24,15.2,78.0
02/15/2021 14:13:51,53,43,22,22,15.2,78.1
02/15/2021 14:27:10,51,42,21,21,15.2,78.4
02/15/2021 14:41:20,49,41,20,19,15.3,78.3
02/15/2021 14:55:56,45,38,18,18,15.3,78.1
02/15/2021 15:10:43,44,37,17,17,15.3,78.3
02/15/2021 15:38:24,42,36,17,17,15.3,79.9
02/15/2021 15:46:57,37,34,15,15,15.5,80.7
02/15/2021 16:07:58,34,31,14,14,15.6,81.0
02/15/2021 16:16:43,31,29,13,12,15.8,81.0
02/15/2021 16:33:47,27,25,11,11,15.9,80.6
02/15/2021 16:50:23,22,20,9,9,16.0,79.2
02/15/2021 17:05:52,16,15,7,7,16.0,77.5
02/15/2021 17:21:15,14,13,6,6,15.9,76.1
02/15/2021 17:36:18,13,12,6,5,15.9,77.4
02/15/2021 17:51:28,12,11,5,5,16.0,75.7
02/15/2021 18:00:59,13,11,5,5,15.9,73.3
02/15/2021 18:18:48,13,12,5,5,15.8,72.5
02/15/2021 18:35:22,19,17,7,7,15.7,70.1
02/15/2021 18:50:51,17,16,7,7,15.6,68.4
02/15/2021 19:06:14,15,13,6,6,15.5,69.1
02/15/2021 19:21:18,13,12,5,5,15.5,71.1
02/15/2021 19:31:43,13,11,5,5,15.8,73.4
02/15/2021 19:53:04,13,12,5,5,15.8,73.6
02/15/2021 20:01:46,11,11,5,5,15.9,73.7
02/15/2021 20:22:51,11,10,4,4,16.0,74.3
02/15/2021 20:33:26,9,9,4,4,16.1,74.8
02/15/2021 20:49:55,8,8,4,4,16.2,74.8
02/15/2021 21:00:11,8,8,4,4,16.3,75.3
02/15/2021 21:12:50,7,7,3,3,16.3,75.4
02/15/2021 21:39:32,7,6,3,3,16.4,75.2
02/15/2021 21:47:31,9,8,4,4,16.4,72.5
02/15/2021 21:59:01,9,8,4,4,16.3,67.8
02/15/2021 22:12:16,7,7,3,3,16.2,70.2
02/15/2021 22:39:05,6,6,3,3,16.2,72.0
02/15/2021 22:47:16,6,6,3,3,16.3,72.9
02/15/2021 23:07:57,6,5,3,3,16.4,73.2
02/15/2021 23:18:27,6,5,3,3,16.4,73.8
02/15/2021 23:29:25,5,5,3,3,16.5,74.2
02/15/2021 23:42:23,5,5,2,2,16.6,74.2
02/16/2021 00:09:09,6,5,2,2,16.6,74.6
02/16/2021 00:19:08,5,4,2,2,16.7,75.1
02/16/2021 00:35:22,6,5,3,3,16.8,73.9
02/16/2021 00:45:22,6,5,3,3,16.8,72.9
02/16/2021 00:57:52,5,5,3,3,16.8,73.9
02/16/2021 01:11:37,5,4,2,2,16.9,73.8
02/16/2021 01:38:54,5,5,3,3,16.9,73.1
02/16/2021 01:48:55,6,5,3,3,16.8,72.3
02/16/2021 01:59:40,7,6,3,3,16.8,72.0
02/16/2021 02:21:39,6,5,3,3,16.8,71.5
02/16/2021 02:31:02,6,6,3,3,16.8,70.9
02/16/2021 02:43:13,6,6,3,3,16.8,70.7
02/16/2021 03:09:43,6,6,3,3,16.8,70.6
02/16/2021 03:17:35,7,6,3,3,16.8,70.7
02/16/2021 03:29:02,7,6,3,3,16.8,70.8
02/16/2021 03:42:14,7,6,3,3,16.8,70.8
02/16/2021 04:09:07,7,6,3,3,16.8,70.4
02/16/2021 04:17:16,7,6,3,3,16.9,66.2
02/16/2021 04:37:57,6,6,3,3,17.2,65.5
02/16/2021 04:48:28,7,6,3,3,17.6,70.1
02/16/2021 05:03:41,6,6,3,3,17.9,70.8
02/16/2021 05:14:42,6,6,3,3,17.9,71.5
02/16/2021 05:27:34,6,5,3,3,17.9,70.4
02/16/2021 05:54:23,6,6,3,3,17.8,66.5
02/16/2021 06:18:41,6,5,3,3,17.5,70.1
02/16/2021 06:29:41,5,5,3,3,17.4,70.3
02/16/2021 06:46:54,6,5,3,3,17.4,71.0
02/16/2021 07:08:00,6,6,3,3,17.3,71.4
02/16/2021 07:16:45,16,13,9,8,17.1,67.1
02/16/2021 07:37:51,14,12,7,7,16.8,65.1
02/16/2021 07:48:27,12,10,6,6,16.7,67.9
02/16/2021 08:04:54,11,9,6,5,16.7,69.0
02/16/2021 08:15:11,10,9,5,5,16.7,69.7
02/16/2021 08:27:50,10,8,5,5,16.6,70.2
02/16/2021 08:54:33,9,8,5,4,16.6,70.7
02/16/2021 09:02:31,9,8,5,4,16.6,71.2
02/16/2021 09:14:00,9,8,4,4,16.6,70.7
02/16/2021 09:27:14,9,7,4,4,16.6,73.1
02/16/2021 09:54:08,7,6,4,4,16.7,73.9
02/16/2021 10:02:18,8,7,4,3,16.7,74.5
02/16/2021 10:22:58,7,6,3,3,16.8,74.8
02/16/2021 10:33:29,7,6,3,3,16.8,75.0
02/16/2021 10:44:27,7,6,3,3,16.9,75.0
02/16/2021 10:57:25,6,5,3,3,17.0,75.1
02/16/2021 11:24:13,6,5,3,3,17.0,73.4
02/16/2021 11:34:14,7,6,4,3,17.0,72.4
02/16/2021 11:50:25,7,6,4,4,16.9,71.5
02/16/2021 12:00:26,8,6,4,3,16.9,71.7
02/16/2021 12:12:57,8,6,4,4,17.0,72.6
02/16/2021 12:33:55,7,6,5,4,17.1,72.7
02/16/2021 12:50:18,7,6,4,3,17.1,72.4
02/16/2021 13:00:23,7,6,3,3,17.1,71.4
02/16/2021 13:22:07,6,5,3,3,17.0,66.1
02/16/2021 13:33:02,5,5,3,3,16.9,67.8
02/16/2021 13:49:45,5,5,3,2,16.9,68.9
02/16/2021 14:00:03,5,4,3,2,16.9,69.6
02/16/2021 14:12:43,5,4,2,2,16.9,69.7
02/16/2021 14:39:26,5,4,2,2,16.9,69.9
02/16/2021 14:47:24,5,4,3,2,16.8,70.2
02/16/2021 14:58:53,5,4,2,2,16.8,70.8
02/16/2021 15:12:08,5,4,2,2,16.8,71.9
02/16/2021 15:39:02,4,4,2,2,16.8,72.7
02/16/2021 15:47:11,4,4,2,2,16.8,72.7
02/16/2021 16:07:54,4,4,2,2,16.8,72.6
02/16/2021 16:18:25,4,4,2,2,16.8,72.8
02/16/2021 16:29:24,4,4,2,2,16.8,72.7
02/16/2021 16:51:33,4,3,2,2,16.8,72.8
02/16/2021 17:02:42,4,3,2,2,16.7,72.9
02/16/2021 17:16:47,4,3,3,2,16.7,73.6
02/16/2021 17:37:56,3,3,2,2,16.7,73.4
02/16/2021 17:46:37,3,3,2,2,16.7,73.3
02/16/2021 18:07:41,3,2,2,2,16.7,73.3
02/16/2021 18:18:17,3,2,2,2,16.7,73.3
02/16/2021 18:34:45,3,2,2,2,16.7,73.2
02/16/2021 18:45:02,2,2,1,1,16.6,73.4
02/16/2021 18:57:41,2,2,1,1,16.6,73.7
02/16/2021 19:24:23,2,2,2,1,16.6,73.2
02/16/2021 19:32:22,3,2,2,2,16.6,72.3
02/16/2021 19:43:57,6,4,5,4,16.7,72.7
02/16/2021 19:57:12,6,4,8,5,16.7,72.3
02/16/2021 20:24:04,5,4,6,4,16.7,73.8
02/16/2021 20:33:29,0,0,0,0,16.9,74.9
02/16/2021 20:44:39,4,3,4,3,16.9,75.1
02/16/2021 20:57:31,3,2,5,3,17.0,75.4
02/16/2021 21:24:19,3,2,5,3,17.0,75.3
02/16/2021 21:34:07,3,2,4,3,17.1,75.7
02/16/2021 21:50:17,3,2,4,3,17.2,76.0
02/16/2021 22:00:20,3,2,4,3,17.2,75.9
02/16/2021 22:39:22,3,2,3,2,17.4,76.1
02/16/2021 22:47:21,2,2,3,2,17.4,76.2
02/16/2021 22:58:50,2,1,3,2,17.5,76.1
02/16/2021 23:12:06,2,1,4,2,17.5,76.3
02/16/2021 23:39:00,2,2,4,3,17.6,76.5
02/16/2021 23:47:10,2,1,4,3,17.6,76.3
02/17/2021 00:07:52,2,1,4,2,17.7,76.4
02/17/2021 00:18:24,3,2,4,2,17.7,76.3
02/17/2021 00:33:38,2,1,2,2,17.8,76.4
02/17/2021 00:50:11,2,1,3,2,17.8,76.4
02/17/2021 01:05:42,2,1,3,2,17.8,76.6
02/17/2021 01:15:33,3,2,5,4,17.8,70.7
02/17/2021 01:37:05,4,3,6,4,17.5,67.1
02/17/2021 01:46:41,63,53,18,18,17.6,71.2
02/17/2021 01:58:51,88,81,42,42,17.7,71.2
02/17/2021 02:12:11,93,87,51,51,17.8,71.6
02/17/2021 02:39:17,92,88,56,56,17.9,72.0
02/17/2021 02:49:09,72,53,248,248,17.8,67.8
02/17/2021 03:05:17,4,243,183,183,17.7,68.8
02/17/2021 03:15:23,233,218,165,165,17.7,69.8
02/17/2021 03:27:58,210,199,148,148,17.6,70.5
02/17/2021 03:54:30,200,189,136,136,17.6,70.7
02/17/2021 04:02:31,191,179,127,127,17.5,70.8
02/17/2021 04:14:00,181,170,118,118,17.5,70.9
02/17/2021 04:27:16,161,153,108,108,17.4,71.2
02/17/2021 04:54:10,148,140,97,97,17.4,71.5
02/17/2021 05:02:21,135,128,87,87,17.3,71.6
02/17/2021 05:23:02,122,115,78,78,17.3,71.6
02/17/2021 05:33:33,113,106,72,72,17.2,72.1
02/17/2021 05:44:31,102,96,65,65,17.2,72.4
02/17/2021 06:01:58,92,86,58,58,17.2,72.5
02/17/2021 06:13:51,88,82,55,55,17.2,72.6
02/17/2021 06:27:10,83,76,50,50,17.1,73.1
